fetch_time,date,kind,code,name,value,latest_price,source
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920425,乐创技术,3713.0,20.09,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920087,秋乐种业,3709.0,16.03,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920106,林泰新材,3708.0,64.55,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920725,惠丰钻石,3697.0,30.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688573,信宇人,3697.0,19.65,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900936,鄂资B股,3682.0,1.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301507,民生健康,3669.0,14.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920906,舜宇精工,3665.0,23.7,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301283,聚胶股份,3660.0,44.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688468,科美诊断,3656.0,7.27,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603271,永杰新材,3655.0,41.26,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001231,农心科技,3647.0,22.82,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603182,嘉华股份,3645.0,14.82,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603282,亚光股份,3643.0,20.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603402,陕西旅游,3642.0,135.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300849,锦盛新材,3641.0,19.86,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001221,悍高集团,3625.0,67.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301388,欣灵电气,3623.0,35.77,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301390,经纬股份,3615.0,37.97,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603231,索宝蛋白,3601.0,17.33,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920060,万源通,3600.0,35.61,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920663,明阳科技,3595.0,14.41,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688593,新相微,3589.0,30.67,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920523,德瑞锂电,3588.0,23.67,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688247,宣泰医药,3588.0,9.43,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603381,永臻股份,3574.0,28.22,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688084,晶品特装,3570.0,66.98,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900946,天雁B股,3570.0,0.185,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920198,微创光电,3568.0,9.03,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688098,申联生物,3566.0,8.47,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920924,广脉科技,3565.0,20.02,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688231,隆达股份,3563.0,30.97,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001278,一彬科技,3561.0,20.78,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300838,浙江力诺,3556.0,15.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688597,煜邦电力,3555.0,9.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301156,美农生物,3552.0,19.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301189,奥尼电子,3549.0,44.92,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920002,万达轴承,3539.0,83.58,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001260,坤泰股份,3538.0,20.58,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920699,海达尔,3536.0,38.86,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001390,古麒绒材,3524.0,21.45,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300854,中兰环保,3520.0,25.99,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688448,磁谷科技,3507.0,52.9,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688530,欧莱新材,3502.0,27.82,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920221,易实精密,3487.0,14.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920642,通易航天,3455.0,12.41,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920839,万通液压,3452.0,33.18,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920720,吉冈精密,3450.0,12.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688727,恒坤新材,3448.0,49.51,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301195,北路智控,3446.0,34.09,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688611,杭州柯林,3444.0,54.44,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688612,威迈斯,3442.0,28.48,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688618,三旺通信,3440.0,29.9,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001259,利仁科技,3432.0,32.58,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603202,天有为,3425.0,93.73,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301100,风光股份,3405.0,18.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920415,恒拓开源,3403.0,13.09,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920029,开发科技,3399.0,85.13,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301043,绿岛风,3396.0,57.01,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900906,中毅达B,3390.0,0.284,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301062,上海艾录,3384.0,8.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688377,迪威尔,3379.0,38.28,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920579,机科股份,3379.0,18.23,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001333,光华股份,3359.0,26.35,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920914,远航精密,3344.0,23.62,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688562,航天软件,3339.0,18.95,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301275,汉朔科技,3338.0,39.65,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900938,海科B,3337.0,0.243,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603014,威高血净,3335.0,38.12,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301667,纳百川,3321.0,95.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688119,中钢洛耐,3315.0,5.19,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301098,金埔园林,3294.0,8.44,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688576,西山科技,3291.0,71.25,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688130,晶华微,3288.0,22.21,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920252,天宏锂电,3287.0,27.04,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ200512,闽灿坤B,3281.0,2.95,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301190,善水科技,3280.0,22.55,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688602,康鹏科技,3280.0,7.6,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920809,安达科技,3278.0,7.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688113,联测科技,3276.0,38.98,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688603,天承科技,3268.0,72.42,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920476,海能技术,3268.0,20.95,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH601026,道生天合,3266.0,20.52,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900940,大名城B,3264.0,0.231,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301332,德尔玛,3264.0,9.1,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688073,毕得医药,3260.0,53.28,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ200030,富奥B,3248.0,3.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920454,同心传动,3242.0,13.57,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920436,大地电气,3241.0,14.37,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920748,路桥信息,3239.0,36.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301356,天振股份,3239.0,21.23,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688592,司南导航,3235.0,42.32,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688272,富吉瑞,3233.0,35.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603248,锡华科技,3231.0,28.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920396,常辅股份,3225.0,31.88,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920876,慧为智能,3224.0,25.05,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301237,和顺科技,3218.0,55.97,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301065,本立科技,3214.0,23.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301586,佳力奇,3205.0,44.1,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688096,京源环保,3193.0,8.51,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688681,科汇股份,3193.0,18.9,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920089,禾昌聚合,3190.0,18.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301148,嘉戎技术,3186.0,50.45,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301198,喜悦智行,3178.0,14.9,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920564,天润科技,3172.0,24.12,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688651,盛邦安全,3170.0,41.9,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920088,科力股份,3169.0,73.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ200468,宁通信B,3169.0,4.74,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301456,盘古智能,3164.0,30.31,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301578,辰奕智能,3158.0,33.19,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001285,瑞立科密,3156.0,52.05,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH601112,振石股份,3153.0,20.26,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301053,远信工业,3151.0,33.6,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920786,骑士乳业,3149.0,8.43,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920167,同享科技,3149.0,19.01,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920046,亿能电力,3133.0,29.68,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688309,恒誉环保,3131.0,52.27,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688092,爱科科技,3122.0,29.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920001,纬达光电,3118.0,16.96,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920223,荣亿精密,3117.0,16.59,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301365,矩阵股份,3116.0,29.98,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688512,慧智微-U,3107.0,11.77,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001256,炜冈科技,3104.0,23.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920344,三元基因,3102.0,20.43,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920469,富恒新材,3099.0,9.31,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920017,星昊医药,3097.0,16.78,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688338,赛科希德,3096.0,29.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603285,键邦股份,3086.0,31.33,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920751,惠同新材,3085.0,21.78,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688217,睿昂基因,3078.0,27.33,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920026,卓兆点胶,3077.0,32.74,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688060,云涌科技,3073.0,44.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301125,腾亚精工,3073.0,20.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301113,雅艺科技,3066.0,24.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301528,多浦乐,3066.0,59.22,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688509,正元地信,3055.0,4.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688013,天臣医疗,3054.0,37.17,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301286,侨源股份,3042.0,44.47,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301320,豪江智能,3035.0,16.85,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301391,卡莱特,3034.0,67.13,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900925,机电B股,3029.0,1.413,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603065,宿迁联盛,3026.0,8.08,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920130,立方控股,3021.0,21.08,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688203,海正生材,3015.0,11.82,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301631,壹连科技,3001.0,90.2,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920942,恒立钻具,3000.0,26.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301613,新铝时代,2995.0,46.45,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301265,华新环保,2991.0,21.24,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300983,尤安设计,2984.0,30.02,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301370,国科恒泰,2971.0,10.59,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920719,宁新新材,2969.0,11.16,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900924,上工B股,2967.0,0.359,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603418,友升股份,2965.0,53.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301602,超研股份,2959.0,20.42,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688646,ST逸飞,2951.0,48.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920819,颖泰生物,2941.0,3.74,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300923,研奥股份,2933.0,26.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301329,信音电子,2928.0,22.15,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920790,联迪信息,2923.0,28.86,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001387,雪祺电气,2920.0,13.1,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001382,新亚电缆,2916.0,22.4,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301234,五洲医疗,2915.0,37.28,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001230,劲旅环境,2905.0,23.55,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920925,锦好医疗,2891.0,17.51,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688121,卓然股份,2875.0,11.1,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688287,*ST观典,2872.0,3.72,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688129,东来技术,2867.0,22.93,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300851,交大思诺,2856.0,29.58,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688584,上海合晶,2856.0,19.42,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301608,博实结,2848.0,82.08,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688653,康希通信,2841.0,12.91,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920304,迪尔化工,2839.0,12.77,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920363,莱赛激光,2837.0,16.36,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688350,富淼科技,2832.0,26.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688693,锴威特,2825.0,45.75,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301102,兆讯传媒,2825.0,11.17,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920075,柏星龙,2820.0,21.4,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920578,巨能股份,2814.0,19.27,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920779,武汉蓝电,2813.0,35.68,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301448,开创电气,2808.0,38.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603092,德力佳,2801.0,71.11,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301590,优优绿能,2797.0,181.97,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301279,金道科技,2790.0,27.07,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920275,驱动力,2788.0,7.36,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688391,钜泉科技,2783.0,31.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688267,中触媒,2783.0,30.03,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001336,楚环科技,2782.0,25.54,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688115,思林杰,2776.0,40.4,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920068,天工股份,2773.0,22.74,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301097,天益医疗,2761.0,51.4,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920006,晟楠科技,2760.0,23.12,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603151,邦基科技,2758.0,17.49,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301386,未来电器,2756.0,25.01,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920242,建邦科技,2752.0,24.17,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301598,博科测试,2746.0,60.23,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920266,生物谷,2737.0,8.09,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920505,九菱科技,2724.0,39.78,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920964,润农节水,2718.0,6.18,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688466,金科环境,2714.0,17.5,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301298,东利机械,2703.0,15.66,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688371,菲沃泰,2698.0,18.98,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920943,优机股份,2689.0,20.4,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688125,安达智能,2683.0,231.27,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920445,龙竹科技,2663.0,9.94,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920556,雅达股份,2653.0,10.14,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301609,山大电力,2649.0,52.93,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920227,美登科技,2649.0,59.08,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603075,热威股份,2647.0,21.48,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688480,赛恩斯,2646.0,86.92,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001358,兴欣新材,2641.0,27.01,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920008,成电光信,2638.0,27.41,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920062,科润智控,2630.0,10.97,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920806,云星宇,2613.0,11.7,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688571,杭华股份,2612.0,7.47,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920263,中航泰达,2607.0,11.09,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920726,朱老六,2601.0,17.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301056,森赫股份,2588.0,14.33,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688718,唯赛勃,2586.0,14.61,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920682,球冠电缆,2579.0,8.85,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301595,太力科技,2570.0,59.38,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301107,瑜欣电子,2568.0,27.92,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301520,万邦医药,2563.0,40.37,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301491,汉桑科技,2562.0,54.0,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920953,国子软件,2560.0,31.1,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301222,浙江恒威,2556.0,32.66,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920033,康普化学,2550.0,15.72,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688038,中科通达,2548.0,19.77,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ300834,星辉环材,2546.0,23.66,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH603272,联翔股份,2544.0,21.8,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920149,旭杰科技,2535.0,10.13,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301503,智迪科技,2534.0,35.83,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001386,马可波罗,2533.0,21.04,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920184,国源科技,2531.0,15.85,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301068,大地海洋,2529.0,33.76,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920015,锦华新材,2525.0,40.18,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301106,骏成科技,2522.0,30.54,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920985,海泰新能,2516.0,8.3,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301314,科瑞思,2515.0,44.68,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,BJ920346,威贸电子,2513.0,20.87,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688237,超卓航科,2506.0,48.7,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301559,中集环科,2503.0,16.74,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ001395,亚联机械,2490.0,39.62,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688395,正弦电气,2488.0,25.53,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SZ301636,泽润新能,2485.0,76.96,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH900941,东信B股,2484.0,0.477,xueqiu_akshare
2026-03-20 15:36:33,2026-03-20,follow_hot,SH688610,埃科光电,2479.0,80.31,xueqiu_akshare
